ticket_id,booking_id,customer_id,category,severity,workflow,created_ts,resolved_ts,first_response_hours,resolution_hours,csat_score,escalated_flag
TCK100152,CNR8549497,CID3887828,Refund Request,Medium,legacy_manual,2024-09-23 18:15:07.737385962,2024-09-23 21:23:51.117245481,0.947229477867225,3.1453832943112596,3,False
TCK100153,CNR5387110,CID6918354,Refund Request,Medium,legacy_manual,2024-05-15 20:31:54.738245740,2024-05-16 20:00:03.744465641,4.0844750605926805,23.469168394416997,3,False
TCK100154,CNR1699886,CID5132568,Service Availability Complaint,Low,legacy_manual,2024-09-17 23:22:24.225047609,2024-09-18 08:08:03.443463247,1.969289866443695,8.760894004344149,5,False
TCK100155,CNR6763949,CID3481963,Vehicle Issue,Medium,legacy_manual,2024-05-25 20:16:19.045908695,2024-05-26 04:24:02.501135919,2.493227590136014,8.12873756311842,3,False
TCK100156,CNR4575541,CID8855641,Driver Complaint,High,auto_routing,2024-03-08 10:45:51.752778127,2024-03-09 10:32:30.014587136,5.694828860933902,23.777294946947368,3,False
TCK100157,CNR7353983,CID2934266,General Inquiry,Medium,auto_routing,2024-07-25 09:57:31.062168839,2024-07-25 20:28:03.734124974,2.276248915918692,10.509075543371205,4,False
TCK100158,CNR6074821,CID3220681,General Inquiry,Low,auto_routing,2024-10-20 22:49:44.386733592,2024-10-21 09:56:20.145920599,3.5747707352767066,11.10993310750208,4,False
TCK100159,CNR2608343,CID5304970,Refund Request,Medium,auto_routing,2024-02-06 20:32:12.730590981,2024-02-06 21:48:33.967241337,0.23392891410042146,1.2725657362102714,4,False
TCK100160,CNR9343046,CID5372136,Driver Complaint,High,legacy_manual,2024-02-22 03:12:24.746085972,2024-02-22 09:26:06.419271454,1.7220907442682813,6.228242551522637,3,False
TCK100161,CNR2528612,CID7944156,Driver Complaint,High,auto_routing,2024-08-04 20:41:48.214562287,2024-08-05 13:47:37.370031086,5.8297366693712585,17.09698763022211,3,False
TCK100162,CNR8286595,CID3688360,Driver Complaint,High,auto_routing,2024-06-01 20:31:59.456183171,2024-06-02 11:15:08.792118655,4.569243098351553,14.719259982078539,3,False
TCK100163,CNR9140671,CID3961912,Service Availability Complaint,Low,legacy_manual,2024-06-10 09:05:18.653624178,2024-06-10 10:42:56.350718827,0.36192865807953367,1.6271380818471468,4,False
TCK100164,CNR7693001,CID3162922,General Inquiry,Low,auto_routing,2024-03-23 08:42:26.337517168,2024-03-23 15:11:18.404383265,1.7813782919285306,6.481129685026551,5,False
TCK100165,CNR1402875,CID6416624,Refund Request,High,legacy_manual,2024-01-19 22:04:32.591985880,2024-01-20 03:31:31.893603797,0.8713846205944078,5.449806004976983,3,True
TCK100166,CNR2843953,CID1482677,Refund Request,Medium,auto_routing,2024-09-29 18:20:27.425585355,2024-09-30 03:45:44.189096423,3.1139022446988913,9.421323197518914,4,False
TCK100167,CNR6812400,CID4486632,General Inquiry,Medium,legacy_manual,2024-04-13 19:46:25.924169552,2024-04-14 18:34:32.712761116,3.7955523776585367,22.801885719878886,3,False
TCK100168,CNR5332569,CID7862170,Refund Request,Medium,legacy_manual,2024-04-14 12:44:47.709616352,2024-04-15 02:06:29.852590184,2.0758139916229514,13.3617063816195,4,False
TCK100169,CNR7499719,CID7731156,Refund Request,Medium,auto_routing,2024-12-07 02:04:56.516687917,2024-12-07 09:23:59.909879931,2.1719755923949693,7.3176092200040594,4,False
TCK100170,CNR6652189,CID6423494,Driver Complaint,High,auto_routing,2024-01-15 01:03:47.575657682,2024-01-15 20:30:22.943938198,6.588319487572102,19.443157855699003,3,False
TCK100171,CNR9904285,CID1832976,General Inquiry,Medium,auto_routing,2024-08-23 17:09:23.935412111,2024-08-23 21:36:19.402169455,1.3509971115135617,4.448740765929198,4,False
TCK100172,CNR8247998,CID2775210,Service Availability Complaint,Low,legacy_manual,2024-04-01 20:50:51.891379309,2024-04-02 05:31:56.964098530,2.6648697545136053,8.684742422006495,5,False
TCK100173,CNR5118917,CID4154067,Booking Issue,Low,legacy_manual,2024-10-13 20:25:33.802424686,2024-10-14 02:23:44.994202790,1.413299921485471,5.969775493917741,4,False
TCK100174,CNR8307726,CID5691528,Service Availability Complaint,Medium,auto_routing,2024-05-18 14:18:28.684181394,2024-05-18 19:13:30.403400286,0.9227157511792108,4.917144227470474,4,False
TCK100175,CNR3232014,CID6616993,Refund Request,Medium,auto_routing,2024-05-07 00:30:36.885650450,2024-05-07 09:10:50.439680777,1.8662949623055007,8.670431675090926,4,False
TCK100176,CNR8045058,CID7712950,General Inquiry,Low,legacy_manual,2024-06-27 16:17:44.610658008,2024-06-28 02:10:32.588183200,3.1465494130687506,9.879993756998285,3,False
TCK100177,CNR5682531,CID7080169,Refund Request,Medium,legacy_manual,2024-10-23 00:41:51.781746166,2024-10-23 12:54:06.902220210,2.042092602939778,12.204200131679086,4,False
TCK100178,CNR9794903,CID4483406,Service Availability Complaint,Low,auto_routing,2024-05-30 21:04:32.943008110,2024-05-31 06:18:56.943764250,1.6911687015125707,9.24000021003864,5,False
TCK100179,CNR3903771,CID2090352,Service Availability Complaint,Medium,legacy_manual,2024-09-27 23:17:04.849810711,2024-09-28 12:53:10.554995242,2.368730673120705,13.601584773481408,4,False
TCK100180,CNR7088895,CID5439093,Ride Safety Concern,High,auto_routing,2024-01-20 18:59:32.613785068,2024-01-21 20:12:20.627800896,6.888531585811034,25.21333722661921,3,True
TCK100181,CNR1293051,CID7350062,Refund Request,High,auto_routing,2024-06-23 10:43:57.702823853,2024-06-24 01:05:36.062440674,2.6905738879520835,14.360655449116608,4,False
TCK100182,CNR4054173,CID2327200,Refund Request,High,legacy_manual,2024-02-25 23:09:23.243129624,2024-02-26 16:17:10.911814827,4.730337751500379,17.129907968111823,3,False
TCK100183,CNR8881470,CID4932698,Driver Complaint,High,legacy_manual,2024-10-31 06:24:46.125795512,2024-11-01 14:21:03.552077849,6.698547763136788,31.938173967315823,3,True
TCK100184,CNR7740942,CID6210867,Refund Request,Medium,auto_routing,2024-10-06 23:26:16.895096332,2024-10-07 11:33:30.704600576,2.4258700816023,12.120502640068104,4,False
TCK100185,CNR9773621,CID4796051,General Inquiry,Medium,auto_routing,2024-07-05 15:22:43.233034886,2024-07-05 20:41:41.223718913,0.8622970625819107,5.316108523340864,4,False
TCK100186,CNR1617944,CID6098062,Driver Complaint,Critical,auto_routing,2024-01-29 19:27:29.914949400,2024-01-31 03:33:27.408270307,9.712849779061479,32.099303700252264,2,False
TCK100187,CNR9355722,CID7457062,Driver Complaint,High,auto_routing,2024-09-03 14:44:32.882705901,2024-09-05 13:38:37.177178052,12.088836802833205,46.901192908930575,2,True
TCK100188,CNR2190713,CID4844037,Ride Safety Concern,Critical,legacy_manual,2024-01-19 04:22:11.754723173,2024-01-20 19:55:33.878818686,6.054128222002006,39.55614558208741,2,False
TCK100189,CNR8297132,CID9988553,Refund Request,Medium,auto_routing,2024-09-14 08:41:25.710351328,2024-09-14 12:19:55.344667469,0.6474720885563305,3.641565087817445,4,False
TCK100190,CNR7582563,CID3253580,Refund Request,Medium,legacy_manual,2024-06-27 16:02:33.044225837,2024-06-27 20:42:32.472167744,1.2307227516071266,4.6665077616414266,4,False
TCK100191,CNR3011900,CID3543348,Service Availability Complaint,Low,legacy_manual,2024-05-11 21:25:44.898616822,2024-05-12 13:10:35.492793188,4.936193095953354,15.747387271212713,4,False
TCK100192,CNR8702299,CID3726780,Vehicle Issue,Medium,auto_routing,2024-08-29 21:28:03.540902149,2024-08-29 23:47:16.694177380,0.6266575240642277,2.3203203542305517,4,False
TCK100193,CNR8751630,CID6701309,Refund Request,Medium,auto_routing,2024-09-22 20:39:43.142246360,2024-09-23 00:55:39.229972763,0.949317878199732,4.265579924000826,4,False
TCK100194,CNR9848189,CID4174741,Refund Request,Medium,auto_routing,2024-08-04 23:37:21.637151793,2024-08-05 11:50:59.173401653,1.9063851140293786,12.22709340273871,3,False
TCK100195,CNR8715264,CID8960211,Booking Issue,Medium,auto_routing,2024-07-23 17:08:49.792942262,2024-07-24 09:47:00.846769815,4.613442167691618,16.636403840987327,4,False
TCK100196,CNR7308560,CID9045762,Refund Request,Medium,auto_routing,2024-03-14 13:33:22.618429212,2024-03-14 21:02:36.436318516,1.8108625946193746,7.487171635918243,4,False
TCK100197,CNR7351111,CID9729883,Vehicle Issue,Medium,auto_routing,2024-01-20 21:47:29.871710238,2024-01-21 03:13:22.983408086,1.416053460350134,5.43141991606867,4,False
TCK100198,CNR5002456,CID2958474,Refund Request,Medium,legacy_manual,2024-03-26 05:31:01.400480892,2024-03-27 06:56:16.922486654,5.49276892997194,25.420978334933952,3,False
TCK100199,CNR3147660,CID4161249,Driver Complaint,High,auto_routing,2024-06-27 09:41:53.978737781,2024-06-27 23:40:22.284308173,4.833077609731798,13.974529325109065,4,False
TCK100200,CNR2412286,CID1349136,Booking Issue,Low,legacy_manual,2024-02-26 00:23:57.398049222,2024-02-26 03:40:54.959141269,1.020299303971669,3.282655858901601,4,False
TCK100201,CNR9517668,CID1867642,Service Availability Complaint,Low,legacy_manual,2024-04-05 22:44:46.680629362,2024-04-06 00:09:22.836990581,0.39842812434798475,1.4100434336720609,5,False
TCK100202,CNR1196310,CID1163068,Vehicle Issue,Medium,auto_routing,2024-10-21 10:52:11.129267636,2024-10-22 03:58:01.427842242,2.566520680132912,17.097305159612624,4,False
TCK100203,CNR3970240,CID7374279,Driver Complaint,High,auto_routing,2024-07-30 17:34:58.823440681,2024-07-31 15:04:20.764775263,4.2875212187866705,21.489428148495406,4,False
TCK100204,CNR6386320,CID4239191,Refund Request,Medium,legacy_manual,2024-11-16 09:06:17.832039668,2024-11-16 17:31:07.979723044,1.6765249134206297,8.413929912048953,3,False
TCK100205,CNR1193379,CID5222740,Refund Request,High,legacy_manual,2024-06-12 22:10:48.871104383,2024-06-13 03:11:01.642199916,1.7443714673016408,5.003547526537236,3,False
TCK100206,CNR3368097,CID5342876,Refund Request,High,legacy_manual,2024-11-08 21:11:31.650971748,2024-11-09 10:17:30.334957447,3.4575953691365213,13.09963444047214,3,False
TCK100207,CNR4504689,CID8860496,Refund Request,Medium,auto_routing,2024-03-11 03:30:55.171494509,2024-03-12 01:18:51.203581122,4.7443156592804385,21.798897801836905,3,False
TCK100208,CNR8387259,CID4297352,Ride Safety Concern,High,legacy_manual,2024-02-26 02:45:37.426704056,2024-02-26 18:53:13.366449507,4.076958943407652,16.126649929292476,4,False
TCK100209,CNR4758907,CID5407822,Booking Issue,Low,legacy_manual,2024-08-02 17:35:16.872109111,2024-08-03 00:05:43.688758684,2.2247418797277647,6.507449069326281,4,False
TCK100210,CNR6601381,CID5826087,Refund Request,High,auto_routing,2024-09-25 01:06:01.491603460,2024-09-27 01:06:21.266069635,12.455148928325485,48.0054929072713,3,False
TCK100211,CNR9738358,CID6472958,Driver Complaint,High,auto_routing,2024-05-20 00:41:18.954356961,2024-05-20 21:47:29.305818399,5.741628441984764,21.10287540595482,3,False
TCK100212,CNR5382573,CID7132603,Service Availability Complaint,Low,auto_routing,2024-02-08 11:13:10.446740062,2024-02-08 18:38:08.673337471,1.67551983595129,7.416174054836421,4,False
TCK100213,CNR1524669,CID9328632,Refund Request,High,legacy_manual,2024-03-22 20:59:54.899072202,2024-03-25 03:01:20.040639973,13.57106244117321,54.02365043549162,2,False
TCK100214,CNR4501662,CID2152677,Refund Request,High,legacy_manual,2024-12-22 09:45:57.718421500,2024-12-23 20:30:10.574233852,10.797152051125124,34.736904392320085,2,False
TCK100215,CNR7595996,CID4054315,Refund Request,High,legacy_manual,2024-02-25 20:01:46.867185392,2024-02-26 11:10:20.364355216,4.755686586760592,15.142638102728885,3,False
TCK100216,CNR3474101,CID4158599,Vehicle Issue,Medium,legacy_manual,2024-01-08 22:11:49.239254172,2024-01-09 08:48:46.766223060,3.2925616087022695,10.615979713580193,4,False
TCK100217,CNR1599721,CID3810535,Ride Safety Concern,High,legacy_manual,2024-03-26 09:21:06.251408268,2024-03-28 05:37:31.509079830,8.312205639805288,44.27368268654464,2,False
TCK100218,CNR2647125,CID9641231,Vehicle Issue,Medium,auto_routing,2024-09-01 02:08:03.431068828,2024-09-01 07:45:45.830540926,1.4974236372809726,5.628444297804768,4,False
TCK100219,CNR2883744,CID4582446,Refund Request,Medium,legacy_manual,2024-07-10 18:19:43.197893326,2024-07-11 17:56:42.334708414,4.999499106486607,23.616426893079833,3,False
TCK100220,CNR2741467,CID5243272,Driver Complaint,High,auto_routing,2024-12-16 20:42:08.227243570,2024-12-17 10:57:41.936145484,2.405066576344677,14.259363583864896,3,False
TCK100221,CNR6939092,CID7646791,Driver Complaint,High,auto_routing,2024-04-13 02:01:57.382568928,2024-04-14 19:34:53.514507434,7.5129366562693285,41.54892553847403,3,False
TCK100222,CNR6994684,CID1555665,Driver Complaint,High,auto_routing,2024-07-30 17:52:04.172595610,2024-07-31 12:45:07.673828384,5.852326038923592,18.884305897992544,3,True
TCK100223,CNR8355495,CID7308464,Refund Request,Medium,auto_routing,2024-02-28 11:15:14.829283915,2024-02-28 12:35:20.602466894,0.38562588873390413,1.334936995271713,4,False
TCK100224,CNR8228318,CID2317986,Booking Issue,Low,legacy_manual,2024-03-29 17:46:56.070858124,2024-03-29 21:26:22.059994093,1.042102941721601,3.6572192044356524,5,False
TCK100225,CNR4717846,CID7881372,General Inquiry,Low,legacy_manual,2024-07-22 15:52:20.752788667,2024-07-22 22:07:33.813870003,1.5937424668723894,6.253628078148676,4,False
TCK100226,CNR2683286,CID7381705,Refund Request,High,legacy_manual,2024-11-18 02:51:53.679043628,2024-11-18 20:43:52.496576681,3.1878195560643414,17.866338203626096,3,False
TCK100227,CNR4201165,CID7036125,Driver Complaint,Critical,legacy_manual,2024-03-16 23:24:09.201095452,2024-03-20 16:04:53.064882349,30.47010260633333,88.67885105191611,1,True
TCK100228,CNR4146096,CID3972255,Refund Request,Medium,auto_routing,2024-05-15 13:50:26.906492166,2024-05-15 15:20:40.391013368,0.49663706753791725,1.5037457003338923,3,False
TCK100229,CNR2333062,CID7867803,Service Availability Complaint,Medium,legacy_manual,2024-09-25 20:20:25.053166235,2024-09-27 04:24:05.520102031,5.124840000034737,32.06124081549879,3,False
TCK100230,CNR6119962,CID3516661,Driver Complaint,High,legacy_manual,2024-06-08 19:51:14.356159306,2024-06-10 16:45:11.659411628,7.2999380116927695,44.89925090342292,2,True
TCK100231,CNR8615096,CID7151907,Vehicle Issue,High,auto_routing,2024-05-05 15:43:56.400240004,2024-05-06 20:48:32.149364000,6.8982999520737565,29.076596978887967,3,False
TCK100232,CNR9271198,CID5634862,Refund Request,Medium,legacy_manual,2024-09-17 17:21:47.857780032,2024-09-18 08:48:34.847517937,4.120418057038558,15.44638603830745,3,False
TCK100233,CNR2391152,CID9108394,Ride Safety Concern,High,legacy_manual,2024-05-29 09:38:34.133602355,2024-05-30 14:43:07.160890793,9.309740511906135,29.075840913455366,3,False
TCK100234,CNR4544942,CID6972808,Vehicle Issue,Medium,legacy_manual,2024-06-03 00:23:05.186609506,2024-06-03 09:05:07.316494670,2.0208748321880323,8.700591634767726,4,False
TCK100235,CNR3860184,CID6978062,Driver Complaint,Critical,auto_routing,2024-08-28 19:05:33.238229352,2024-08-31 03:01:06.306734125,10.958969153649562,55.9258523624374,2,False
TCK100236,CNR2887960,CID8418878,Service Availability Complaint,Low,auto_routing,2024-06-10 22:14:47.229635395,2024-06-11 01:57:32.476982963,0.7868565923347058,3.712568707657539,5,False
TCK100237,CNR5381135,CID9932224,General Inquiry,Low,auto_routing,2024-07-03 11:45:44.548985220,2024-07-03 18:47:04.843157480,1.9278440723435106,7.022303936738743,5,False
TCK100238,CNR3211581,CID6431116,Service Availability Complaint,Low,legacy_manual,2024-07-21 11:06:58.088372544,2024-07-21 17:40:20.618623462,1.7542536264705761,6.556258403033112,4,False
TCK100239,CNR9722261,CID8492596,Refund Request,High,legacy_manual,2024-09-18 14:21:24.709611663,2024-09-20 19:37:15.592002119,8.909389980807212,53.2641339973486,3,False
TCK100240,CNR6272144,CID1854440,Driver Complaint,High,legacy_manual,2024-06-20 23:58:36.756365010,2024-06-21 02:32:24.554645971,0.5988451086113636,2.56327730026711,3,True
TCK100241,CNR7612406,CID2336007,Refund Request,High,auto_routing,2024-09-01 16:13:09.592208974,2024-09-02 05:51:03.777147253,3.9833463394910797,13.631718038411346,3,False
TCK100242,CNR7028309,CID6108155,Refund Request,Medium,auto_routing,2024-07-16 01:29:39.957637532,2024-07-16 14:42:34.122174016,1.9935050519307866,13.2150457045785,4,False
TCK100243,CNR5864007,CID7151802,Refund Request,Medium,legacy_manual,2024-01-20 15:51:52.164837856,2024-01-21 04:23:35.348365837,1.9838960495109825,12.528662091106275,4,False
TCK100244,CNR8322356,CID9098570,Driver Complaint,High,legacy_manual,2024-07-14 15:18:26.828837849,2024-07-17 09:29:20.277502393,14.495415128284904,66.18151351792892,2,True
TCK100245,CNR5221723,CID7464307,Refund Request,Medium,legacy_manual,2024-08-17 21:26:43.972430599,2024-08-18 02:54:22.072678029,1.6155804665891609,5.460583402064427,4,False
TCK100246,CNR5570582,CID2427555,Booking Issue,Medium,auto_routing,2024-10-10 18:29:31.178143070,2024-10-10 20:19:30.495318684,0.46045149489920945,1.8331436598929476,4,False
TCK100247,CNR7024605,CID4006049,Service Availability Complaint,Low,legacy_manual,2024-12-16 12:24:53.537698936,2024-12-16 14:04:50.105041099,0.5297402337864501,1.6657131506014025,4,False
TCK100248,CNR3731180,CID3771080,Driver Complaint,High,auto_routing,2024-01-31 16:16:29.836705978,2024-02-01 05:17:10.884685003,2.7498346535299922,13.011402216396169,3,False
TCK100249,CNR6182286,CID6352567,General Inquiry,Low,legacy_manual,2024-03-25 22:34:30.759579374,2024-03-26 22:12:20.212462816,7.370479932764832,23.630403578734366,4,False
TCK100250,CNR4790339,CID6630984,Driver Complaint,High,auto_routing,2024-08-01 19:13:22.565110513,2024-08-02 03:37:35.894663753,1.3756919374474585,8.40370265367807,3,False
TCK100251,CNR4542629,CID3041962,Refund Request,Medium,legacy_manual,2024-06-06 20:50:58.745658127,2024-06-06 23:28:52.061520892,0.5930152360229844,2.6314766285462543,5,False
TCK100252,CNR5034715,CID3624779,Ride Safety Concern,High,legacy_manual,2024-09-09 14:03:09.819721687,2024-09-10 13:55:49.442895878,7.568655618738002,23.877673103941866,2,True
TCK100253,CNR4031538,CID6739418,Booking Issue,Low,legacy_manual,2024-10-18 12:29:36.075891338,2024-10-18 15:38:44.609191330,0.8199972085307152,3.152370361108737,5,False
TCK100254,CNR9256359,CID8953854,Ride Safety Concern,Critical,legacy_manual,2024-02-04 10:00:34.697754454,2024-02-07 03:58:26.001805782,11.107095888047994,65.96425112536902,2,True
TCK100255,CNR5204972,CID3125304,Driver Complaint,Critical,auto_routing,2024-05-27 17:17:30.613980863,2024-05-29 09:43:05.643755001,6.312596686939134,40.426397159483045,2,True
TCK100256,CNR1363917,CID7018987,Service Availability Complaint,Low,legacy_manual,2024-11-09 07:24:19.955038777,2024-11-09 10:27:57.073876829,0.9400822622329075,3.0603107883480085,4,False
TCK100257,CNR5063044,CID6199612,Refund Request,Medium,legacy_manual,2024-10-31 08:42:05.188118866,2024-10-31 11:36:23.718336215,0.8070330233782719,2.9051472825965394,3,False
TCK100258,CNR5133492,CID1145516,Refund Request,High,legacy_manual,2024-10-27 19:17:07.490874764,2024-10-28 06:09:56.415060507,1.6847501529621032,10.880256718262231,4,False
